# index,critical_temp
977,37
978,1
979,64
980,86
981,89
982,47
983,7
984,45
985,0
986,12
987,32
988,80
989,20
990,95
991,76
992,87
993,0
994,35
995,91
996,14
997,1
998,8
999,46
1000,91
1001,14
1002,76
1003,9
1004,116
1005,1
1006,2
1007,43
1008,3
1009,77
1010,15
1011,0
1012,65
1013,3
1014,2
1015,20
1016,78
1017,56
1018,44
1019,52
1020,5
1021,24
1022,91
1023,85
1024,1
1025,1
1026,9
1027,1
1028,87
1029,7
1030,65
1031,2
1032,2
1033,26
1034,6
1035,30
1036,6
1037,2
1038,1
1039,91
1040,68
1041,13
1042,40
1043,35
1044,8
1045,75
1046,85
1047,1
1048,5
1049,1
1050,53
1051,65
1052,66
1053,65
1054,75
1055,3
1056,76
1057,5
1058,28
1059,6
1060,31
1061,5
1062,19
1063,66
1064,33
1065,30
1066,33
1067,90
1068,61
1069,3
1070,87
1071,10
1072,15
1073,2
1074,4
1075,3
1076,19
1077,5
1078,12
1079,3
1080,2
1081,7
1082,9
1083,19
1084,78
1085,78
1086,72
1087,13
1088,2
1089,2
1090,5
1091,0
1092,17
1093,6
1094,90
1095,33
1096,68
1097,16
1098,16
1099,3
1100,86
1101,1
1102,82
1103,27
1104,5
1105,36
1106,14
1107,14
1108,14
1109,79
1110,1
1111,56
1112,64
1113,3
1114,3
1115,1
1116,103
1117,120
1118,12
1119,0
1120,10
1121,14
1122,10
1123,18
1124,113
1125,90
1126,108
1127,92
1128,51
1129,5
1130,4
1131,33
1132,4
1133,26
1134,26
1135,3
1136,42
1137,15
1138,1
1139,106
1140,86
1141,14
1142,6
1143,0
1144,1
1145,5
1146,89
1147,70
1148,79
1149,107
1150,3
1151,52
1152,1
1153,13
1154,0
1155,35
1156,9
1157,11
1158,20
1159,84
1160,59
1161,22
1162,81
1163,10
1164,4
1165,49
1166,6
1167,4
1168,21
1169,108
1170,34
1171,35
1172,60
1173,55
1174,0
1175,5
1176,10
1177,17
1178,19
1179,9
1180,4
1181,64
1182,1
1183,134
1184,112
1185,0
1186,2
1187,16
1188,43
1189,57
1190,29
1191,3
1192,23
1193,37
1194,0
1195,78
1196,17
1197,27
1198,4
1199,2
1200,76
1201,8
1202,13
1203,1
1204,73
1205,85
1206,42
1207,1
1208,5
1209,15
1210,2
1211,7
1212,13
1213,70
1214,72
1215,74
1216,3
1217,4
1218,6
1219,40
1220,20
1221,34
1222,89
1223,2
1224,73
1225,65
1226,70
1227,11
1228,7
1229,37
1230,10
1231,22
1232,77
1233,0
1234,70
1235,16
1236,2
1237,64
1238,76
1239,2
1240,17
1241,7
1242,18
1243,2
1244,84
1245,14
1246,37
1247,3
1248,4
1249,2
1250,18
1251,79
1252,10
1253,18
1254,8
1255,4
1256,4
1257,92
1258,79
1259,17
1260,1
1261,26
1262,16
1263,28
1264,74
1265,9
1266,5
1267,10
1268,32
1269,57
1270,91
1271,7
1272,6
1273,29
1274,27
1275,27
1276,2
1277,2
1278,90
1279,3
1280,13
1281,74
1282,66
1283,0
1284,3
1285,7
1286,5
1287,76
1288,3
1289,1
1290,6
1291,76
1292,3
1293,0
1294,4
1295,5
1296,4
1297,4
1298,103
1299,89
1300,73
1301,5
1302,9
1303,127
1304,15
1305,101
1306,11
1307,0
1308,13
1309,3
1310,73
1311,17
1312,0
1313,68
1314,66
1315,7
1316,5
1317,2
1318,0
1319,8
1320,9
1321,8
1322,9
1323,83
1324,3
1325,32
1326,91
1327,1
1328,13
1329,92
1330,33
1331,8
1332,12
1333,6
1334,4
1335,2
1336,43
1337,10
1338,4
1339,79
1340,10
1341,79
1342,2
1343,96
1344,3
1345,11
1346,14
1347,62
1348,75
1349,29
1350,1
1351,4
1352,81
1353,39
1354,77
1355,2
1356,87
1357,4
1358,83
1359,4
1360,44
1361,46
1362,8
1363,5
1364,81
1365,6
1366,27
1367,76
1368,12
1369,6
1370,3
1371,5
1372,4
1373,77
1374,77
1375,5
1376,15
1377,3
1378,61
1379,12
1380,2
1381,1
1382,1
1383,89
1384,66
1385,78
1386,5
1387,121
1388,23
1389,8
1390,2
1391,63
1392,52
1393,52
1394,28
1395,32
1396,7
1397,84
1398,14
1399,6
1400,2
1401,8
1402,13
1403,22
1404,14
1405,6
1406,4
1407,27
1408,10
1409,64
1410,30
1411,3
1412,72
1413,4
1414,7
1415,11
1416,2
1417,16
1418,22
1419,23
1420,4
1421,9
1422,84
1423,89
1424,5
1425,39
1426,18
1427,0
1428,6
1429,12
1430,40
1431,2
1432,15
1433,5
1434,77
1435,87
1436,25
1437,4
1438,60
1439,78
1440,4
1441,29
1442,28
1443,10
1444,49
1445,56
1446,30
1447,2
1448,32
1449,4
1450,114
1451,82
1452,16
1453,10
1454,49
1455,9
1456,4
1457,72
1458,2
1459,3
1460,87
1461,57
1462,25
1463,83
1464,97
1465,24
1466,84
1467,56
1468,11
1469,55
1470,35
1471,35
1472,21
1473,70
1474,19
1475,73
1476,34
1477,90
1478,75
1479,76
1480,2
1481,9
1482,46
1483,27
1484,15
1485,2
1486,77
1487,64
1488,14
1489,28
1490,2
1491,2
1492,90
1493,13
1494,4
1495,33
1496,86
1497,40
1498,75
1499,16
1500,9
1501,1
1502,120
1503,26
1504,32
1505,22
1506,81
1507,13
1508,29
1509,8
1510,12
1511,89
1512,6
1513,124
1514,11
1515,42
1516,23
1517,25
1518,77
1519,18
1520,23
1521,2
1522,15
1523,19
1524,14
1525,7
1526,16
1527,24
1528,40
1529,4
1530,10
1531,28
1532,34
1533,46
1534,76
1535,120
1536,73
1537,80
1538,24
1539,3
1540,12
1541,10
1542,79
1543,83
1544,34
1545,6
1546,71
1547,5
1548,9
1549,82
1550,1
1551,4
1552,4
1553,15
1554,75
1555,41
1556,8
1557,81
1558,0
1559,30
1560,19
1561,28
1562,39
1563,11
1564,77
1565,78
1566,90
1567,73
1568,13
1569,7
1570,3
1571,5
1572,37
1573,26
1574,16
1575,5
1576,12
1577,77
1578,53
1579,3
1580,87
1581,12
1582,38
1583,19
1584,10
1585,73
1586,30
1587,5
1588,5
1589,44
1590,33
1591,15
1592,61
1593,5
1594,21
1595,3
1596,107
1597,22
1598,28
1599,52
1600,22
1601,52
1602,76
1603,44
1604,15
1605,80
1606,101
1607,1
1608,2
1609,14
1610,67
1611,41
1612,2
1613,14
1614,58
1615,14
1616,25
1617,12
1618,3
1619,82
1620,0
1621,8
1622,4
1623,1
1624,113
1625,6
1626,15
1627,48
1628,2
1629,66
1630,25
1631,26
1632,68
1633,21
1634,58
1635,1
1636,8
1637,6
1638,90
1639,83
1640,63
1641,3
1642,86
1643,127
1644,87
1645,7
1646,2
1647,84
1648,1
1649,2
1650,40
1651,47
1652,27
1653,30
1654,12
1655,6
1656,82
1657,16
1658,2
1659,68
1660,92
1661,85
1662,1
1663,66
1664,1
1665,15
1666,122
1667,42
1668,5
1669,2
1670,49
1671,1
1672,9
1673,82
1674,28
1675,3
1676,18
1677,77
1678,28
1679,31
1680,56
1681,4
1682,2
1683,20
1684,69
1685,5
1686,15
1687,68
1688,2
1689,5
1690,19
1691,54
1692,6
1693,17
1694,9
1695,88
1696,10
1697,67
1698,1
1699,3
1700,117
1701,37
1702,12
1703,48
1704,5
1705,2
1706,88
1707,80
1708,1
1709,78
1710,56
1711,26
1712,6
1713,15
1714,75
1715,11
1716,18
1717,65
1718,3
1719,6
1720,7
1721,70
1722,10
1723,51
1724,65
1725,9
1726,2
1727,0
1728,81
1729,3
1730,4
1731,90
1732,116
1733,6
1734,7
1735,1
1736,12
1737,76
1738,6
1739,10
1740,78
1741,5
1742,1
1743,38
1744,73
1745,3
1746,5
1747,16
1748,74
1749,11
1750,4
1751,29
1752,2
1753,3
1754,13
1755,81
1756,6
1757,6
1758,73
1759,19
1760,115
1761,32
1762,80
1763,4
1764,1
1765,33
1766,38
1767,71
1768,5
1769,18
1770,18
1771,87
1772,73
1773,85
1774,37
1775,63
1776,6
1777,83
1778,83
1779,106
1780,88
1781,65
1782,30
1783,2
1784,77
1785,6
1786,81
1787,4
1788,3
1789,3
1790,12
1791,88
1792,20
1793,27
1794,21
1795,111
1796,81
1797,69
1798,2
1799,5
1800,56
1801,6
1802,10
1803,0
1804,1
1805,16
1806,23
1807,8
1808,0
1809,3
1810,34
1811,55
1812,2
1813,34
1814,3
1815,75
1816,80
1817,62
1818,14
1819,3
1820,35
1821,57
1822,37
1823,92
1824,2
1825,5
1826,9
1827,4
1828,20
1829,75
1830,5
1831,6
1832,7
1833,78
1834,2
1835,3
1836,4
1837,90
1838,2
1839,5
1840,2
1841,77
1842,4
1843,11
1844,87
1845,55
1846,4
1847,41
1848,74
1849,85
1850,83
1851,8
1852,68
1853,89
1854,9
1855,78
1856,27
1857,7
1858,62
1859,0
1860,20
1861,20
1862,29
1863,80
1864,5
1865,5
1866,53
1867,27
1868,15
1869,21
1870,11
1871,57
1872,14
1873,33
1874,121
1875,4
1876,90
1877,52
1878,12
1879,23
1880,86
1881,26
1882,4
1883,43
1884,2
1885,4
1886,5
1887,89
1888,44
1889,77
1890,6
1891,20
1892,77
1893,44
1894,84
1895,4
1896,3
1897,100
1898,37
1899,3
1900,86
1901,32
1902,108
1903,3
1904,18
1905,44
1906,28
1907,11
1908,83
1909,32
1910,7
1911,0
1912,2
1913,15
1914,68
1915,9
1916,90
1917,129
1918,84
1919,23
1920,2
1921,78
1922,47
1923,1
1924,10
1925,5
1926,23
1927,45
1928,43
1929,7
1930,29
1931,20
1932,14
1933,4
1934,30
1935,37
1936,2
1937,7
1938,0
1939,29
1940,12
1941,42
1942,12
1943,24
1944,41
1945,29
1946,3
1947,1
1948,48
1949,51
1950,35
1951,14
1952,69
1953,57
1954,75
1955,7
1956,8
1957,58
1958,121
1959,14
1960,12
1961,62
1962,70
1963,7
1964,12
1965,89
1966,34
1967,24
1968,25
1969,3
1970,52
1971,84
1972,43
1973,3
1974,1
1975,2
1976,4
1977,61
1978,33
1979,60
1980,0
1981,7
1982,74
1983,8
1984,15
1985,77
1986,2
1987,5
1988,2
1989,9
1990,34
1991,53
1992,124
1993,91
1994,19
1995,84
1996,17
1997,35
1998,81
1999,87
2000,70
2001,3
2002,24
2003,6
2004,21
2005,83
2006,73
2007,90
2008,13
2009,45
2010,23
2011,32
2012,96
2013,18
2014,77
2015,24
2016,22
2017,64
2018,2
2019,87
2020,4
2021,23
2022,20
2023,29
2024,23
2025,43
2026,1
2027,56
2028,3
2029,106
2030,30
2031,54
2032,62
2033,81
2034,77
2035,10
2036,31
2037,122
2038,50
2039,69
2040,12
2041,26
2042,1
2043,32
2044,101
2045,9
2046,12
2047,87
2048,6
2049,40
2050,82
2051,2
2052,38
2053,25
2054,9
2055,50
2056,12
2057,91
2058,9
2059,26
2060,87
2061,19
2062,0
2063,24
2064,1
2065,5
2066,20
2067,80
2068,42
2069,26
2070,26
2071,1
2072,56
2073,87
2074,24
2075,83
2076,43
2077,55
2078,11
2079,82
2080,3
2081,13
2082,1
2083,5
2084,2
2085,44
2086,33
2087,5
2088,73
2089,8
2090,11
2091,49
2092,83
2093,27
2094,4
2095,86
2096,62
2097,2
2098,19
2099,103
2100,2
2101,18
2102,38
2103,35
2104,5
2105,21
2106,1
2107,24
2108,36
2109,131
2110,6
2111,4
2112,0
2113,76
2114,4
2115,3
2116,8
2117,77
2118,3
2119,28
2120,78
2121,93
2122,88
2123,2
2124,2
2125,20
2126,87
2127,25
2128,80
2129,42
2130,13
2131,2
2132,67
2133,53
2134,88
2135,1
2136,0
2137,23
2138,16
2139,22
2140,88
2141,5
2142,1
2143,8
2144,83
2145,9
2146,18
2147,30
2148,76
2149,8
2150,4
2151,85
2152,19
2153,81
2154,113
2155,20
2156,61
2157,83
2158,68
2159,3
2160,73
2161,1
2162,20
2163,4
2164,26
2165,3
2166,26
2167,45
2168,35
2169,1
2170,43
2171,32
2172,75
2173,4
2174,19
2175,74
2176,8
2177,64
2178,2
2179,54
2180,2
2181,6
2182,7
2183,2
2184,16
2185,3
2186,41
2187,38
2188,0
2189,70
2190,10
2191,3
2192,2
2193,1
2194,5
2195,2
2196,11
2197,32
2198,7
2199,20
2200,31
2201,41
2202,10
2203,7
2204,62
2205,14
2206,12
2207,3
2208,6
2209,4
2210,12
2211,27
2212,23
2213,10
2214,6
2215,54
2216,53
2217,107
2218,7
2219,52
2220,13
2221,74
2222,77
2223,24
2224,58
2225,9
2226,86
2227,19
2228,43
2229,91
2230,0
2231,1
2232,110
2233,126
2234,34
2235,20
2236,33
2237,13
2238,70
2239,106
2240,82
2241,4
2242,21
2243,4
2244,0
2245,6
2246,2
2247,64
2248,94
2249,19
2250,2
2251,109
2252,78
2253,17
2254,75
2255,40
2256,83
2257,49
2258,12
2259,23
2260,10
2261,84
2262,95
2263,2
2264,32
2265,60
2266,7
2267,3
2268,60
2269,11
2270,3
2271,11
2272,17
2273,14
2274,4
2275,30
2276,13
2277,7
2278,3
2279,10
2280,1
2281,44
2282,73
2283,47
2284,4
2285,85
2286,53
2287,7
2288,3
2289,78
2290,9
2291,22
2292,74
2293,13
2294,65
2295,54
2296,71
2297,33
2298,59
2299,27
2300,83
2301,28
2302,57
2303,12
2304,31
2305,2
2306,3
2307,13
2308,4
2309,6
2310,2
2311,0
2312,84
2313,85
2314,5
2315,27
2316,2
2317,33
2318,11
2319,37
2320,9
2321,3
2322,20
2323,5
2324,3
2325,73
2326,25
2327,3
2328,7
2329,4
2330,5
2331,6
2332,62
2333,43
2334,20
2335,72
2336,23
2337,50
2338,18
2339,65
2340,52
2341,5
2342,36
2343,31
2344,20
2345,73
2346,20
2347,90
2348,2
2349,14
2350,6
2351,2
2352,22
2353,2
2354,17
2355,8
2356,28
2357,27
2358,3
2359,2
2360,2
2361,1
2362,78
2363,2
2364,89
2365,35
2366,117
2367,21
2368,53
2369,5
2370,69
2371,3
2372,5
2373,57
2374,6
2375,33
2376,103
2377,78
2378,15
2379,117
2380,30
2381,9
2382,86
2383,53
2384,73
2385,0
2386,121
2387,65
2388,2
2389,2
2390,13
2391,70
2392,6
2393,4
2394,81
2395,82
2396,77
2397,7
2398,4
2399,47
2400,3
2401,77
2402,0
2403,22
2404,78
2405,86
2406,83
2407,88
2408,13
2409,41
2410,29
2411,72
2412,2
2413,24
2414,7
2415,92
2416,18
2417,59
2418,6
2419,34
2420,2
2421,9
2422,11
2423,9
2424,6
2425,60
2426,4
2427,32
2428,3
2429,17
2430,18
2431,30
2432,1
2433,17
2434,73
2435,18
2436,27
2437,43
2438,62
2439,82
2440,84
2441,66
2442,100
2443,73
2444,92
2445,39
2446,87
2447,2
2448,16
2449,83
2450,73
2451,44
2452,7
2453,78
2454,23
2455,59
2456,88
2457,14
2458,25
2459,16
2460,0
2461,34
2462,80
2463,0
2464,90
2465,71
2466,31
2467,21
2468,7
2469,86
2470,81
2471,1
2472,42
2473,5
2474,70
2475,5
2476,3
2477,28
2478,42
2479,11
2480,2
2481,30
2482,86
2483,32
2484,1
2485,87
2486,12
2487,0
2488,1
2489,72
2490,2
2491,129
2492,2
2493,26
2494,71
2495,3
2496,53
2497,44
2498,16
2499,6
