index,critical_temp
1369,0
1370,0
1371,60
1372,6
1373,82
1374,9
1375,0
1376,4
1377,41
1378,5
1379,63
1380,72
1381,39
1382,26
1383,121
1384,0
1385,7
1386,6
1387,87
1388,70
1389,28
1390,36
1391,1
1392,86
1393,68
1394,25
1395,42
1396,3
1397,6
1398,88
1399,7
1400,36
1401,72
1402,46
1403,4
1404,5
1405,40
1406,4
1407,23
1408,86
1409,78
1410,85
1411,66
1412,91
1413,8
1414,8
1415,3
1416,20
1417,61
1418,54
1419,114
1420,14
1421,2
1422,5
1423,5
1424,12
1425,82
1426,76
1427,29
1428,107
1429,83
1430,47
1431,132
1432,91
1433,77
1434,1
1435,5
1436,9
1437,78
1438,28
1439,3
1440,41
1441,9
1442,4
1443,63
1444,1
1445,4
1446,11
1447,27
1448,100
1449,26
1450,32
1451,0
1452,1
1453,27
1454,32
1455,90
1456,1
1457,92
1458,20
1459,29
1460,43
1461,86
1462,3
1463,36
1464,14
1465,21
1466,1
1467,60
1468,2
1469,83
1470,10
1471,1
1472,4
1473,3
1474,4
1475,77
1476,27
1477,29
1478,85
1479,10
1480,86
1481,5
1482,106
1483,20
1484,17
1485,113
1486,4
1487,5
1488,3
1489,28
1490,72
1491,3
1492,2
1493,2
1494,26
1495,30
1496,36
1497,66
1498,18
1499,69
1500,66
1501,0
1502,3
1503,103
1504,1
1505,4
1506,6
1507,3
1508,48
1509,26
1510,99
1511,79
1512,1
1513,1
1514,3
1515,9
1516,72
1517,14
1518,47
1519,78
1520,1
1521,91
1522,14
1523,14
1524,104
1525,89
1526,1
1527,10
1528,46
1529,18
1530,88
1531,17
1532,0
1533,19
1534,5
1535,4
1536,37
1537,14
1538,4
1539,9
1540,83
1541,9
1542,9
1543,1
1544,83
1545,35
1546,43
1547,17
1548,3
1549,2
1550,32
1551,53
1552,104
1553,7
1554,16
1555,14
1556,4
1557,3
1558,8
1559,3
1560,30
1561,11
1562,1
1563,30
1564,50
1565,1
1566,63
1567,89
1568,25
1569,39
1570,69
1571,0
1572,68
1573,7
1574,3
1575,1
1576,84
1577,4
1578,4
1579,71
1580,59
1581,10
1582,3
1583,13
1584,7
1585,100
1586,9
1587,7
1588,56
1589,6
1590,78
1591,18
1592,54
1593,2
1594,65
1595,30
1596,5
1597,29
1598,69
1599,114
1600,6
1601,85
1602,66
1603,2
1604,5
1605,13
1606,78
1607,3
1608,9
1609,10
1610,5
1611,35
1612,12
1613,62
1614,37
1615,22
1616,23
1617,36
1618,60
1619,64
1620,1
1621,23
1622,1
1623,1
1624,1
1625,82
1626,76
1627,8
1628,3
1629,74
1630,33
1631,3
1632,47
1633,5
1634,54
1635,85
1636,1
1637,87
1638,86
1639,37
1640,32
1641,4
1642,81
1643,3
1644,3
1645,1
1646,19
1647,21
1648,76
1649,1
1650,5
1651,29
1652,7
1653,74
1654,82
1655,6
1656,2
1657,3
1658,11
1659,25
1660,21
1661,3
1662,89
1663,18
1664,13
1665,77
1666,68
1667,3
1668,97
1669,98
1670,111
1671,34
1672,33
1673,23
1674,74
1675,23
1676,63
1677,83
1678,61
1679,89
1680,29
1681,5
1682,4
1683,10
1684,25
1685,1
1686,7
1687,32
1688,5
1689,100
1690,5
1691,27
1692,36
1693,3
1694,0
1695,69
1696,1
1697,9
1698,3
1699,121
1700,1
1701,61
1702,6
1703,85
1704,3
1705,2
1706,26
1707,9
1708,67
1709,7
1710,4
1711,11
1712,31
1713,2
1714,37
1715,3
1716,6
1717,4
1718,10
1719,72
1720,63
1721,13
1722,14
1723,11
1724,7
1725,28
1726,99
1727,9
1728,6
1729,2
1730,5
1731,45
1732,6
1733,25
1734,7
1735,5
1736,80
1737,1
1738,7
1739,12
1740,22
1741,1
1742,8
1743,3
1744,4
1745,7
1746,5
1747,3
1748,5
1749,40
1750,51
1751,19
1752,81
1753,14
1754,11
1755,11
1756,71
1757,83
1758,42
1759,9
1760,3
1761,85
1762,6
1763,36
1764,11
1765,91
1766,79
1767,50
1768,106
1769,103
1770,17
1771,36
1772,76
1773,7
1774,2
1775,63
1776,77
1777,7
1778,78
1779,50
1780,83
1781,88
1782,47
1783,3
1784,4
1785,28
1786,19
1787,1
1788,3
1789,12
1790,82
1791,77
1792,4
1793,80
1794,14
1795,109
1796,13
1797,3
1798,2
1799,11
1800,6
1801,4
1802,56
1803,21
1804,2
1805,71
1806,2
1807,8
1808,3
1809,7
1810,5
1811,68
1812,13
1813,37
1814,2
1815,108
1816,1
1817,0
1818,37
1819,9
1820,6
1821,7
1822,0
1823,7
1824,6
1825,4
1826,26
1827,37
1828,12
1829,94
1830,28
1831,5
1832,119
1833,64
1834,12
1835,32
1836,84
1837,115
1838,5
1839,29
1840,41
1841,15
1842,8
1843,3
1844,29
1845,27
1846,4
1847,77
1848,13
1849,31
1850,14
1851,5
1852,1
1853,2
1854,4
1855,73
1856,4
1857,23
1858,67
1859,25
1860,1
1861,79
1862,6
1863,37
1864,65
1865,78
1866,70
1867,49
1868,1
1869,2
1870,82
1871,39
1872,81
1873,3
1874,24
1875,17
1876,42
1877,2
1878,61
1879,13
1880,2
1881,82
1882,16
1883,84
1884,90
1885,19
1886,101
1887,21
1888,25
1889,1
1890,2
1891,4
1892,84
1893,82
1894,50
1895,31
1896,11
1897,92
1898,16
1899,14
1900,6
1901,97
1902,79
1903,77
1904,9
1905,97
1906,8
1907,3
1908,5
1909,21
1910,76
1911,13
1912,37
1913,19
1914,83
1915,3
1916,42
1917,5
1918,26
1919,85
1920,3
1921,34
1922,9
1923,2
1924,85
1925,84
1926,3
1927,7
1928,21
1929,0
1930,76
1931,12
1932,11
1933,79
1934,72
1935,29
1936,91
1937,30
1938,79
1939,33
1940,11
1941,83
1942,50
1943,1
1944,83
1945,3
1946,52
1947,71
1948,26
1949,56
1950,132
1951,74
1952,47
1953,29
1954,25
1955,78
1956,8
1957,87
1958,5
1959,9
1960,11
1961,18
1962,32
1963,87
1964,78
1965,3
1966,28
1967,53
1968,5
1969,32
1970,19
1971,13
1972,5
1973,76
1974,4
1975,67
1976,77
1977,24
1978,17
1979,29
1980,62
1981,22
1982,3
1983,10
1984,35
1985,74
1986,76
1987,3
1988,20
1989,83
1990,13
1991,50
1992,17
1993,80
1994,3
1995,44
1996,5
1997,26
1998,2
1999,5
2000,2
2001,30
2002,89
2003,18
2004,42
2005,3
2006,119
2007,54
2008,42
2009,1
2010,69
2011,32
2012,16
2013,91
2014,66
2015,15
2016,11
2017,64
2018,18
2019,14
2020,12
2021,59
2022,6
2023,22
2024,37
2025,32
2026,40
2027,11
2028,5
2029,47
2030,78
2031,91
2032,42
2033,59
2034,20
2035,78
2036,86
2037,46
2038,51
2039,17
2040,46
2041,20
2042,5
2043,2
2044,12
2045,21
2046,10
2047,31
2048,30
2049,31
2050,6
2051,8
2052,1
2053,67
2054,5
2055,0
2056,31
2057,115
2058,29
2059,3
2060,21
2061,45
2062,8
2063,83
2064,4
2065,14
2066,31
2067,12
2068,91
2069,84
2070,74
2071,1
2072,2
2073,32
2074,69
2075,41
2076,16
2077,5
2078,71
2079,77
2080,79
2081,3
2082,2
2083,65
2084,85
2085,15
2086,88
2087,22
2088,34
2089,6
2090,3
2091,25
2092,76
2093,3
2094,28
2095,6
2096,2
2097,24
2098,19
2099,24
2100,7
2101,2
2102,64
2103,73
2104,7
2105,3
2106,1
2107,5
2108,77
2109,61
2110,0
2111,3
2112,63
2113,106
2114,30
2115,22
2116,1
2117,23
2118,6
2119,26
2120,13
2121,76
2122,13
2123,49
2124,32
2125,20
2126,3
2127,28
2128,2
2129,12
2130,92
2131,78
2132,28
2133,72
2134,27
2135,61
2136,26
2137,54
2138,39
2139,9
2140,7
2141,3
2142,29
2143,21
2144,4
2145,35
2146,88
2147,18
2148,2
2149,5
2150,2
2151,17
2152,7
2153,62
2154,4
2155,3
2156,14
2157,18
2158,85
2159,5
2160,59
2161,83
2162,2
2163,3
2164,16
2165,81
2166,13
2167,57
2168,74
2169,82
2170,28
2171,16
2172,3
2173,8
2174,83
2175,35
2176,8
2177,71
2178,38
2179,14
2180,0
2181,22
2182,76
2183,87
2184,4
2185,9
2186,35
2187,85
2188,43
2189,25
2190,55
2191,74
2192,70
2193,58
2194,120
2195,3
2196,0
2197,3
2198,65
2199,7
2200,70
2201,4
2202,4
2203,37
2204,30
2205,44
2206,0
2207,41
2208,84
2209,12
2210,31
2211,45
2212,1
2213,1
2214,18
2215,73
2216,53
2217,13
2218,3
2219,34
2220,20
2221,15
2222,37
2223,2
2224,28
2225,62
2226,35
2227,42
2228,6
2229,2
2230,11
2231,7
2232,37
2233,78
2234,3
2235,91
2236,3
2237,77
2238,42
2239,78
2240,64
2241,5
2242,32
2243,1
2244,29
2245,81
2246,2
2247,6
2248,25
2249,13
2250,25
2251,33
2252,53
2253,3
2254,5
2255,22
2256,26
2257,0
2258,22
2259,5
2260,18
2261,4
2262,14
2263,21
2264,21
2265,29
2266,75
2267,8
2268,21
2269,89
2270,4
2271,12
2272,5
2273,53
2274,69
2275,7
2276,26
2277,3
2278,76
2279,0
2280,36
2281,16
2282,54
2283,19
2284,6
2285,39
2286,71
2287,55
2288,111
2289,5
2290,18
2291,4
2292,19
2293,0
2294,60
2295,14
2296,106
2297,69
2298,81
2299,119
2300,27
2301,3
2302,3
2303,34
2304,63
2305,85
2306,75
2307,84
2308,16
2309,25
2310,31
2311,114
2312,67
2313,78
2314,74
2315,29
2316,73
2317,111
2318,83
2319,35
2320,55
2321,6
2322,21
2323,47
2324,81
2325,11
2326,9
2327,83
2328,10
2329,51
2330,3
2331,66
2332,13
2333,4
2334,3
2335,29
2336,62
2337,0
2338,4
2339,3
2340,67
2341,21
2342,82
2343,76
2344,4
2345,31
2346,25
2347,5
2348,3
2349,15
2350,65
2351,14
2352,90
2353,12
2354,91
2355,17
2356,3
2357,12
2358,79
2359,79
2360,5
2361,21
2362,13
2363,1
2364,10
2365,10
2366,75
2367,5
2368,0
2369,4
2370,80
2371,33
2372,74
2373,67
2374,19
2375,44
2376,5
2377,27
2378,13
2379,69
2380,32
2381,29
2382,12
2383,1
2384,6
2385,41
2386,83
2387,86
2388,27
2389,4
2390,14
2391,2
2392,3
2393,5
2394,14
2395,74
2396,78
2397,22
2398,13
2399,32
2400,52
2401,48
2402,11
2403,2
2404,3
2405,77
2406,7
2407,7
2408,92
2409,35
2410,127
2411,4
2412,91
2413,26
2414,35
2415,64
2416,78
2417,40
2418,85
2419,117
2420,19
2421,17
2422,17
2423,17
2424,102
2425,41
2426,82
2427,19
2428,10
2429,3
2430,25
2431,77
2432,67
2433,2
2434,3
2435,30
2436,70
2437,52
2438,35
2439,37
2440,15
2441,2
2442,19
2443,42
2444,37
2445,85
2446,79
2447,6
2448,8
2449,17
2450,14
2451,25
2452,20
2453,4
2454,0
2455,24
2456,9
2457,6
2458,112
2459,32
2460,78
2461,8
2462,97
2463,5
2464,6
2465,64
2466,26
2467,5
2468,33
2469,0
2470,18
2471,48
2472,14
2473,1
2474,109
2475,9
2476,4
2477,32
2478,14
2479,3
2480,11
2481,30
2482,72
2483,5
2484,7
2485,1
2486,11
2487,55
2488,68
2489,4
2490,26
2491,35
2492,82
2493,5
2494,26
2495,75
2496,80
2497,5
2498,76
2499,11
